book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
4233,248482,248482,1139000,25,1582349061,9781582349060.0,Shannon Hale,2004.0,Enna Burning,"Enna Burning (The Books of Bayern, #2)",eng,3.97,31710,33826,3375,279,1481,7973,13440,10653,https://images.gr-assets.com/books/1388286936m/248482.jpg,https://images.gr-assets.com/books/1388286936s/248482.jpg
4234,93724,93724,2349900,38,60724692,9780060724700.0,Meg Cabot,2005.0,Twilight,"Twilight (The Mediator, #6)",eng,4.26,32489,34286,979,245,982,5446,10693,16920,https://images.gr-assets.com/books/1327959055m/93724.jpg,https://images.gr-assets.com/books/1327959055s/93724.jpg
4236,105999,105999,1174365,59,380709589,9780380709590.0,"Beverly Cleary, Paul O. Zelinsky",1983.0,Dear Mr. Henshaw,"Dear Mr. Henshaw (Leigh Botts, #1)",eng,3.7,28979,29801,1248,917,2594,8946,9385,7959,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4255,25558608,25558608,45355236,48,,9780008250450.0,Sabaa Tahir,2016.0,A Torch Against the Night,"A Torch Against the Night (An Ember in the Ashes, #2)",eng,4.34,30535,35094,5543,164,690,3782,12809,17649,https://images.gr-assets.com/books/1463675717m/25558608.jpg,https://images.gr-assets.com/books/1463675717s/25558608.jpg
4256,556136,556136,2586820,25,618724834,9780618724830.0,Gary D. Schmidt,2007.0,The Wednesday Wars,The Wednesday Wars,eng,4.06,26847,28812,4870,615,1354,4959,10715,11169,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4275,24782,24782,2628,60,805080511,9780805080510.0,Lloyd Alexander,1967.0,Taran Wanderer,Taran Wanderer (The Chronicles of Prydain #4),eng,4.14,29544,30932,781,277,901,5789,11319,12646,https://images.gr-assets.com/books/1406315774m/24782.jpg,https://images.gr-assets.com/books/1406315774s/24782.jpg
4279,2169506,2169506,1785549,24,152063110,9780152063120.0,Susan Beth Pfeffer,2008.0,The Dead and the Gone,"The Dead and the Gone (Last Survivors, #2)",en-US,3.84,28910,31088,2987,564,2027,8381,11015,9101,https://images.gr-assets.com/books/1266309782m/2169506.jpg,https://images.gr-assets.com/books/1266309782s/2169506.jpg
4288,64481,64481,3337093,43,152053107,9780152053110.0,Jennifer Donnelly,2003.0,A Northern Light,A Northern Light,en-US,3.83,29018,32172,3111,651,2080,8217,12474,8750,https://images.gr-assets.com/books/1376507768m/64481.jpg,https://images.gr-assets.com/books/1376507768s/64481.jpg
4297,93000,93000,89666,2,1423409450,9781423409460.0,Harry Gregson-Williams,2006.0,"The Chronicles of Narnia: The Lion, the Witch and The Wardrobe (Sheet Music)","Piano/Vocal/Guitar Sheet Music: The Chronicles of Narnia: The Lion, the Witch and The Wardrobe",,4.32,17866,17876,187,243,369,2523,5045,9696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4299,20443207,20443207,31174003,26,374384711,9780374384720.0,Marie Rutkoski,2015.0,The Winner's Crime,"The Winner's Crime (The Winner's Trilogy, #2)",eng,4.17,31721,37404,5847,386,1102,5643,14970,15303,https://images.gr-assets.com/books/1411741455m/20443207.jpg,https://images.gr-assets.com/books/1411741455s/20443207.jpg
4311,162719,162719,2979854,23,1416936491,9781416936500.0,Margaret Peterson Haddix,1999.0,Just Ella,"Just Ella (The Palace Chronicles, #1)",eng,3.75,27884,31083,1439,746,2609,8885,10342,8501,https://images.gr-assets.com/books/1327897599m/162719.jpg,https://images.gr-assets.com/books/1327897599s/162719.jpg
4314,238360,238360,841287,15,1416900314,9781416900310.0,Kate Brian,2005.0,Megan Meade's Guide to the McGowan Boys,Megan Meade's Guide to the McGowan Boys,en-US,3.93,29726,30877,1362,583,1999,7299,9973,11023,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4318,21969786,21969786,22008332,38,1406350486,9781406350490.0,Patrick Ness,2013.0,More Than This,More Than This,eng,4.03,21512,30720,5247,514,1530,5596,11836,11244,https://images.gr-assets.com/books/1398164413m/21969786.jpg,https://images.gr-assets.com/books/1398164413s/21969786.jpg
4329,7157310,7157310,7443037,25,1442402326,9781442402320.0,Jonathan Maberry,2010.0,Rot & Ruin,"Rot & Ruin (Rot & Ruin, #1)",eng,4.1,25526,28111,3291,698,1210,4529,9815,11859,https://images.gr-assets.com/books/1264898635m/7157310.jpg,https://images.gr-assets.com/books/1264898635s/7157310.jpg
4339,9662386,9662386,8003906,43,140278404X,9781402784040.0,Colleen Houck,2011.0,Tiger's Quest,"Tiger's Quest (The Tiger Saga, #2)",en-US,4.34,28303,31309,2691,522,1047,3641,8091,18008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4343,2218252,2218252,3117158,41,61345695,9780061345690.0,Anna Godbersen,2008.0,Rumors,"Rumors (Luxe, #2)",en-US,3.85,31018,33468,1772,620,2269,8739,11627,10213,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4345,93729,93729,1005489,83,60096098,9780060096090.0,Meg Cabot,2002.0,"Princess in Waiting (The Princess Diaries, #4)","Princess in Waiting (The Princess Diaries, #4)",eng,3.66,33327,36292,844,572,3240,12756,11209,8515,https://images.gr-assets.com/books/1493531966m/93729.jpg,https://images.gr-assets.com/books/1493531966s/93729.jpg
4350,17234658,17234658,23752694,24,62278967,9780062278970.0,Claudia Gray,2014.0,A Thousand Pieces of You,"A Thousand Pieces of You (Firebird, #1)",eng,3.94,28422,31985,5563,797,1884,6585,11984,10735,https://images.gr-assets.com/books/1400166295m/17234658.jpg,https://images.gr-assets.com/books/1400166295s/17234658.jpg
4351,828084,828084,1685656,26,439692393,9780440415790.0,Patricia Reilly Giff,2002.0,Pictures of Hollis Woods,Pictures of Hollis Woods,eng,4.0,23708,24372,1699,391,1192,5315,8672,8802,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4355,530848,530848,518471,33,525478116,9780525478120.0,Heather Brewer,2007.0,The Chronicles of Vladimir Tod: Eighth Grade Bites,"Eighth Grade Bites (The Chronicles of Vladimir Tod, #1)",en-US,3.92,28119,31398,2604,916,2319,7195,8802,12166,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4357,30324,30324,895781,33,440226686,9780440226680.0,Annette Curtis Klause,1997.0,Blood and Chocolate,Blood and Chocolate,en-US,3.77,33500,34858,2055,1181,3254,8888,10566,10969,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4372,7766027,7766027,10644152,38,316125849,9780316125840.0,Barry Lyga,2012.0,I Hunt Killers,"I Hunt Killers (Jasper Dent, #1)",en-CA,4.02,25487,26849,3349,683,1303,5049,9641,10173,https://images.gr-assets.com/books/1333289403m/7766027.jpg,https://images.gr-assets.com/books/1333289403s/7766027.jpg
4381,28763485,28763485,48954670,45,553496689,9780553496680.0,Nicola Yoon,2016.0,The Sun Is Also a Star,The Sun Is Also a Star,eng,4.14,42363,46465,8878,564,1783,7414,17406,19298,https://images.gr-assets.com/books/1459793538m/28763485.jpg,https://images.gr-assets.com/books/1459793538s/28763485.jpg
4393,6380822,6380822,6568723,35,1606840576,9781606840570.0,Bree Despain,2009.0,The Dark Divine,"The Dark Divine (The Dark Divine, #1)",eng,3.81,33209,34463,2473,1294,2972,8340,10349,11508,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4396,169879,169879,3178,23,152046925,9780152046930.0,"Patricia C. Wrede, Peter de Sève",1993.0,,"Calling on Dragons (Enchanted Forest Chronicles, #3)",en-US,4.2,33925,35027,570,453,1051,6040,11137,16346,https://images.gr-assets.com/books/1428442349m/169879.jpg,https://images.gr-assets.com/books/1428442349s/169879.jpg
4408,12995284,12995284,10965443,31,62012010,9780062012010.0,Josephine Angelini,2012.0,Dreamless,"Dreamless (Starcrossed, #2)",eng,4.2,30424,33819,2230,441,1172,5207,11322,15677,https://images.gr-assets.com/books/1320248839m/12995284.jpg,https://images.gr-assets.com/books/1320248839s/12995284.jpg
4424,6696602,6696602,6892257,24,312599072,9780312599070.0,Sherrilyn Kenyon,2010.0,inf,"Infinity (Chronicles of Nick, #1)",en-US,4.04,31598,34312,2731,948,1904,6253,10769,14438,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4436,9893331,9893331,14785438,22,62081012,9780062081020.0,Sara Shepard,2011.0,Twisted,"Twisted (Pretty Little Liars, #9)",en-US,4.05,24251,25519,1159,433,1422,5342,7504,10818,https://images.gr-assets.com/books/1316975768m/9893331.jpg,https://images.gr-assets.com/books/1316975768s/9893331.jpg
4445,24779,24779,3007213,66,805080503,9780805080510.0,Lloyd Alexander,1966.0,The Castle of Llyr,The Castle of Llyr (The Chronicles of Prydain #3),eng,4.07,27425,28880,738,197,718,6299,11196,10470,https://images.gr-assets.com/books/1405714238m/24779.jpg,https://images.gr-assets.com/books/1405714238s/24779.jpg
4446,6289938,6289938,6474295,30,451228669,9780451228670.0,Rachel Caine,2009.0,Fade Out,"Fade Out (The Morganville Vampires, #7)",en-US,4.2,32918,34915,854,263,1052,6319,11057,16224,https://images.gr-assets.com/books/1327067249m/6289938.jpg,https://images.gr-assets.com/books/1327067249s/6289938.jpg
4456,12588363,12588363,17603066,56,375990674,9780375990670.0,Lauren Kate,2012.0,Fallen in Love,"Fallen in Love (Fallen, #3.5)",eng,3.77,30759,33324,1652,1069,3330,8977,8737,11211,https://images.gr-assets.com/books/1362339849m/12588363.jpg,https://images.gr-assets.com/books/1362339849s/12588363.jpg
4458,536982,536982,524423,32,1597372552,9781597372560.0,D.J. MacHale,2003.0,The Never War,"The Never War (Pendragon, #3)",eng,4.12,24219,25245,474,266,914,4836,8727,10502,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4460,201342,201342,1178215,41,441006108,9780441006110.0,Brian Jacques,1990.0,Mattimeo,"Mattimeo (Redwall, #3)",eng,4.02,26345,27627,376,128,852,6515,10904,9228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4474,18079804,18079804,24802827,72,670016780,9780670016780.0,Sally Green,2014.0,Half Bad,"Half Bad (The Half Bad Trilogy, #1)",eng,3.8,26913,33104,5550,819,2377,8114,12925,8869,https://images.gr-assets.com/books/1413889712m/18079804.jpg,https://images.gr-assets.com/books/1413889712s/18079804.jpg
4476,598117,598117,951154,52,64400204,9780064400210.0,"William H. Armstrong, James Barkley",1969.0,Sounder,Sounder,en-US,3.96,24061,24800,919,489,1354,5723,8227,9007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4492,7826116,7826116,7245151,42,1416971750,9781416971760.0,"Scott Westerfeld, Keith Thompson",2010.0,Behemoth,"Behemoth (Leviathan, #2)",en-US,4.18,30049,31954,2449,305,734,4949,12761,13205,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4514,8960,8960,166363,56,316905747,9780316905750.0,Darren Shan,2001.0,"Vampire Mountain (Cirque du Freak, #4) ","Vampire Mountain (Cirque Du Freak, #4)",eng,4.16,23847,25972,665,150,906,4915,8573,11428,https://images.gr-assets.com/books/1255813254m/8960.jpg,https://images.gr-assets.com/books/1255813254s/8960.jpg
4525,207569,13164526,1282066,46,440779030,9780440779030.0,Elizabeth George Speare,1983.0,The Sign of the Beaver,The Sign of the Beaver,eng,3.77,20450,25600,1317,728,1976,6936,8879,7081,https://images.gr-assets.com/books/1362166273m/207569.jpg,https://images.gr-assets.com/books/1362166273s/207569.jpg
4534,11313,11313,1358831,53,689840330,9780689840330.0,Susan Cooper,1977.0,Silver on the Tree,"Silver on the Tree (The Dark is Rising, #5)",eng,4.16,25818,27545,552,254,918,4890,9674,11809,https://images.gr-assets.com/books/1364805592m/11313.jpg,https://images.gr-assets.com/books/1364805592s/11313.jpg
4541,9165406,9165406,14044509,13,547152604,9780547152610.0,Gary D. Schmidt,2011.0,Okay for Now,Okay for Now,en-US,4.19,24254,25127,4481,660,1007,3354,7999,12107,https://images.gr-assets.com/books/1388860777m/9165406.jpg,https://images.gr-assets.com/books/1388860777s/9165406.jpg
4559,8069535,8069535,12769820,23,1408810441,9781408810450.0,Carrie Jones,2010.0,Entice,"Entice (Need, #3)",en-GB,4.03,28584,29382,1231,598,1718,6219,8616,12231,https://images.gr-assets.com/books/1305547585m/8069535.jpg,https://images.gr-assets.com/books/1305547585s/8069535.jpg
4562,6368611,6368611,6556073,19,61659258,9780061659260.0,Melissa Marr,2011.0,Darkest Mercy,"Darkest Mercy (Wicked Lovely, #5)",en-US,4.11,29069,29977,1552,525,1459,5633,9039,13321,https://images.gr-assets.com/books/1278717537m/6368611.jpg,https://images.gr-assets.com/books/1278717537s/6368611.jpg
4572,17332969,17332969,24065011,51,316234478,9780316234470.0,Kass Morgan,2013.0,The 100,"The 100 (The 100, #1)",eng,3.56,26762,32930,4827,1350,3689,10288,10540,7063,https://images.gr-assets.com/books/1377012321m/17332969.jpg,https://images.gr-assets.com/books/1377012321s/17332969.jpg
4573,9666812,9666812,13306097,51,312656270,9780312656270.0,Alexandra Adornetto,2011.0,Hades,"Hades (Halo, #2)",eng,3.97,27679,28626,1517,1090,2001,5536,7936,12063,https://images.gr-assets.com/books/1478985289m/9666812.jpg,https://images.gr-assets.com/books/1478985289s/9666812.jpg
4577,317282,317282,308098,21,374349460,9780374349460.0,Gabrielle Zevin,2007.0,Memoirs of a Teenage Amnesiac,Memoirs of a Teenage Amnesiac,en-US,3.7,28373,30640,2446,650,2763,9095,10844,7288,https://images.gr-assets.com/books/1317793286m/317282.jpg,https://images.gr-assets.com/books/1317793286s/317282.jpg
4578,7983,7983,551326,31,142501522,9780142501530.0,"Brian Jacques, Gary Chalk",1992.0,Salamandastron,"Salamandastron (Redwall, #5)",en-US,4.05,23723,24566,249,152,750,5606,9264,8794,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4580,283494,283494,275023,29,689868200,9780689868210.0,Holly Black,2007.0,Ironside: A Modern Faery's Tale,"Ironside (Modern Faerie Tales, #3)",,4.04,29416,30567,903,379,1457,6461,10409,11861,https://images.gr-assets.com/books/1354844906m/283494.jpg,https://images.gr-assets.com/books/1354844906s/283494.jpg
4581,4932435,4932435,4998084,34,670072818,9780670072810.0,Melina Marchetta,2008.0,Finnikin of the Rock,"Finnikin of the Rock (Lumatere Chronicles, #1)",eng,3.93,29401,33187,4036,1635,2131,5900,10740,12781,https://images.gr-assets.com/books/1346007613m/4932435.jpg,https://images.gr-assets.com/books/1346007613s/4932435.jpg
4587,8581936,8581936,13451137,27,61985864,9780061985870.0,Kiersten White,2011.0,Supernaturally,"Supernaturally (Paranormalcy, #2)",en-US,3.92,32807,33985,2251,603,2132,8452,10977,11821,https://images.gr-assets.com/books/1371926956m/8581936.jpg,https://images.gr-assets.com/books/1371926956s/8581936.jpg
4596,11337912,11337912,16266538,21,1451656505,9781451656500.0,Richard Paul Evans,2011.0,The Prisoner of Cell 25,"The Prisoner of Cell 25 (Michael Vey, #1)",,4.19,24672,26165,3804,335,878,4137,8941,11874,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4599,8069828,8069828,12770588,16,1423144333,9781423144340.0,Cinda Williams Chima,2012.0,The Crimson Crown,"The Crimson Crown (Seven Realms, #4)",eng,4.48,27279,28763,2208,216,415,2352,8063,17717,https://images.gr-assets.com/books/1345041697m/8069828.jpg,https://images.gr-assets.com/books/1345041697s/8069828.jpg
4612,89755,89755,1017370,24,152057803,9780152057800.0,"Edward Bloor, Danny De Vito",1997.0,Tangerine,Tangerine,eng,3.61,23053,24062,2269,1466,2468,6162,7873,6093,https://images.gr-assets.com/books/1328875988m/89755.jpg,https://images.gr-assets.com/books/1328875988s/89755.jpg
4623,18108877,18108877,21990424,24,,,Rysa Walker,2012.0,Time's Twisted Arrow ,"Timebound (The Chronos Files, #1)",eng,3.87,22031,22691,2232,428,1266,5494,9196,6307,https://images.gr-assets.com/books/1371864811m/18108877.jpg,https://images.gr-assets.com/books/1371864811s/18108877.jpg
4644,7992995,7992995,14936811,51,670063118,9780670063120.0,Alison Goodman,2011.0,Eona: The Last Dragoneye,"Eona: The Last Dragoneye (Eon, #2)",eng,4.12,29756,31455,2266,521,1455,5496,10324,13659,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4645,14570,14570,2905864,292,486455599,9780486455590.0,Louisa May Alcott,1874.0,Eight Cousins,"Eight Cousins (Eight Cousins, #1)",eng,4.02,27612,29751,832,535,1283,6430,10402,11101,https://images.gr-assets.com/books/1328864060m/14570.jpg,https://images.gr-assets.com/books/1328864060s/14570.jpg
4650,222576,222576,2887072,58,1416949674,9781416949670.0,Susan Cooper,1975.0,The Grey King,"The Grey King (The Dark Is Rising, #4)",eng,4.18,28027,29999,678,266,798,5218,10585,13132,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4655,9266776,9266776,14147627,5,61921262,9780061921260.0,Claire LaZebnik,2011.0,Epic Fail,Epic Fail,en-US,3.73,29207,30179,2201,817,2634,8930,9261,8537,https://images.gr-assets.com/books/1293626043m/9266776.jpg,https://images.gr-assets.com/books/1293626043s/9266776.jpg
4665,215539,215539,2917519,28,1416914161,9781416914170.0,D.J. MacHale,2007.0,The Pilgrims of Rayne,"The Pilgrims of Rayne (Pendragon, #8)",,4.14,21540,22047,288,282,886,4024,7089,9766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
